music_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
248,0.6020227738276845,0.9100122692023709,0.47303250385280693,0.6812177702233473,0.33017087153041635,0.7131750544877457,0.12880014762545888,0.06384473253373246,0.2778445800367191,0.5703412043331431
249,0.0018145522753222343,0.3528175429696173,0.4972874600467603,0.7848355247977592,0.451714069417508,0.1019723150225218,0.7361789734722521,0.8792970721343344,0.7348290037734627,0.3717746467760322
250,0.28463912370597155,0.1598410432266545,0.6976572683269193,0.5814500047978719,0.24084166986650657,0.8146979125326841,0.8427953608991051,0.20912949665475145,0.34198297346362616,0.1665587110429647
251,0.7247704614676644,0.3744332614603565,0.39846955718521526,0.6182521190233806,0.7169294839978406,0.6312739505871766,0.7811048478485529,0.04485044691505791,0.13187560049822034,0.7953160893805331
252,0.2724677668167609,0.7916780336831416,0.1452606724256783,0.7396255064252671,0.5830876351448648,0.5122656765961692,0.7200667176494996,0.18598799220044793,0.3779413944878416,0.9496418784157207
253,0.401305274996262,0.27445084654860763,0.30990461389859925,0.8115091289029315,0.8603863434357168,0.8671076028177155,0.05778563384980129,0.19677969931678418,0.013481004673103425,0.560114732409624
254,0.6095822878894118,0.3332947994963438,0.4063878328093762,0.6550363698474365,0.6750328250967316,0.03106495442035595,0.8243578594405041,0.030390240950859182,0.2370860402056949,0.1605347412027508
255,0.31560039254892025,0.056603719966165755,0.030886938735223524,0.5172420308228057,0.8302436571098114,0.3556239051797381,0.105054922623249,0.9224514590117796,0.9484921616461267,0.8114808780555653
256,0.21724653003497718,0.9782755011577393,0.8589768986150443,0.32318120075199774,0.4038518480915302,0.4289099299299167,0.0234257556795211,0.21054255765972008,0.804469282896027,0.6190641486258897
257,0.9732730590770812,0.013447744067977108,0.19252732994003074,0.427448820548739,0.9907519207178731,0.36674632751449954,0.3309307517687765,0.6580140080492328,0.6767304441637506,0.7770375816915254
258,0.6006810997973677,0.705119582583882,0.651303006374302,0.20969528545279503,0.8976818848815641,0.8306979408065919,0.9867784522465133,0.7638996422041184,0.9980657830124446,0.2438816915657709
259,0.8742701412216766,0.38816635261866894,0.5629945536821918,0.7198987465871645,0.3013086789898425,0.46048236676903254,0.5373426030907827,0.20606920913188032,0.7882170224246045,0.12954440215350638
260,0.5398486038767776,0.37559523899370595,0.7007504069053885,0.9151600788209926,0.7800239536481868,0.5692314909096632,0.019853992137167986,0.7754004996564737,0.543901058701864,0.8404787339560252
261,0.9529455840495082,0.6511754766393224,0.833911814463184,0.34078412847882866,0.1637941004547876,0.4301328157839296,0.2118565873381837,0.3723508400022838,0.6587883046064432,0.6255017815856092
262,0.013800372611688316,0.0019783727442364007,0.5177359277560739,0.4851181317191051,0.6008201842691885,0.2836632499065833,0.33233542351813006,0.7558551954611938,0.5584238736538438,0.4174559280527428
263,0.7318385612091418,0.34486951524720433,0.10098163460350773,0.8836454677035562,0.16166377820119937,0.039421064037061915,0.04791811556820946,0.43236086148025643,0.5776766448501953,0.528820100292679
264,0.281307933551624,0.2276996840384241,0.7539473515041561,0.3669583607730582,0.8219117128597413,0.3875053554154986,0.25236387918487857,0.16743662250722757,0.4802174371541361,0.9384866034008732
265,0.26377088856015307,0.8738567272507594,0.04530866184110949,0.10893364846599796,0.9649293665302188,0.22165511150992778,0.12665240081691254,0.18255314713724413,0.6348692871305492,0.27913697644054036
266,0.42143377344669863,0.12032625199510916,0.439279015190266,0.7998896319907135,0.18457826863261195,0.12134463915599525,0.28242850159953803,0.4273211641490413,0.2491553041145007,0.012763453832939753
267,0.5304719144100731,0.4716173449066333,0.2840480508533415,0.7674924457235408,0.32221664410928796,0.5538847690080788,0.1584446900834503,0.6683967531930506,0.7101053086670247,0.9975624584226743
268,0.3035518089777436,0.039227022854416815,0.7007317811855199,0.28449289192076466,0.34302621119190035,0.3789087500181393,0.8499797980826056,0.08249533820628352,0.21827857611342438,0.11212248930826485
269,0.9862477079599005,0.8096724206228988,0.20669743212059755,0.5299886575680534,0.12326006536621326,0.18181579931949965,0.3721237740263904,0.11443303735327282,0.060623177440437326,0.5247240627981111
270,0.7807324820194121,0.01610558009119578,0.2006533910856767,0.9677732179711883,0.35871882633415964,0.8224950828140094,0.3409172187308914,0.10015242416542536,0.5218306972748795,0.43856326048876626
271,0.7402893754003462,0.4848822172829096,0.6640255086141699,0.09821862805945047,0.42216596536571394,0.7353719393478393,0.5355322496041719,0.14303265729109493,0.3898308835220011,0.18434467415820888
272,0.18493400257566117,0.029228952110617823,0.29535224754216005,0.2952305990041053,0.09455038408509198,0.29355596619367796,0.051307774593551514,0.9716087141255161,0.18235079780033137,0.9117365216118138
273,0.2560689177841886,0.2432842934572803,0.781160547031449,0.2336973678493749,0.37344042631090824,0.32216484207191287,0.43156719209706995,0.7417224744932236,0.2000180989315128,0.2768648241408914
274,0.8967621850680407,0.18071660667586442,0.10624694319098404,0.46537852229993704,0.010537115820731247,0.831791243908289,0.023699654158594652,0.11272727472445543,0.265061968320753,0.9939774584990807
275,0.8772782030497016,0.07730077657432455,0.9668837380151379,0.5881353545632804,0.748553318424604,0.4946924366346592,0.6546816469638227,0.7393996407529786,0.007601121749977846,0.8030812179621513
276,0.802068418381627,0.8162596110202124,0.3818837825731767,0.7389241075076657,0.8538884911637605,0.3345863448441303,0.6986540758372912,0.3061384232111196,0.2593148612374103,0.7377467705135197
277,0.8451682706447459,0.27972373412890994,0.7355063582753585,0.6826405895686006,0.499764142333059,0.08557051100346702,0.8776191233993433,0.5943941719757168,0.5759558667256955,0.2116044718615009
278,0.09316134930159758,0.6808108829019285,0.5396202500952161,0.36032985149859176,0.35408428288488225,0.6766211102189702,0.02176328297670005,0.8365099848698332,0.7454553253139405,0.7872003035154143
279,0.23861481614621483,0.45308169792298647,0.21161136320686424,0.8343958985523258,0.9994486334468187,0.5525275526865184,0.6521103019954468,0.9755267506146216,0.00926402632043899,0.20852620706859915
280,0.5212521669942698,0.5432956974163793,0.5128309995629761,0.7977137974202441,0.132950067776353,0.20114884150418288,0.30612590897536185,0.3251147920601656,0.8862345255779782,0.6041574506026537
281,0.5160714594291886,0.07822725712744083,0.34342604042008573,0.438170480672063,0.7261271541944997,0.243578387390174,0.7024416362127164,0.08233326711135114,0.5112957260676739,0.4295038547694686
282,0.8335766510027877,0.8546619448785805,0.5644455434977752,0.7521110849128979,0.7244537871956729,0.023195198359608593,0.8105119975193525,0.17646783718958337,0.2844685396550708,0.3488756823064375
283,0.2773057464778056,0.9016959671149973,0.9309996432147976,0.9980925505256253,0.82430364522985,0.7686621240853206,0.6491471626275677,0.37638002516749247,0.4649648299186695,0.9307970662327867
284,0.5836688687873286,0.2268341770671346,0.1986408295038774,0.2781238573546664,0.47655219084973244,0.07071942506273055,0.10103323119676832,0.4052109421346468,0.1258140779758643,0.18900405385171348
285,0.5184419346689687,0.6327135369486597,0.8785160638170327,0.17946728594956096,0.9636526071876695,0.8151819640852835,0.9360970526629637,0.14866324710344891,0.7788116840218497,0.4515956638073475
286,0.9682085557192176,0.6249491557051629,0.7186161521961888,0.15134276165885496,0.7268540793596685,0.7352116497542224,0.48622108844374956,0.4913924128660414,0.2725265425940394,0.77691622294248
287,0.5041136060267299,0.7118760253857093,0.35714051119045176,0.7701119734726513,0.7001821794078359,0.0668294925142846,0.6853294585082764,0.3388923012103824,0.5511012632759541,0.5273828864952418
288,0.7260093917528536,0.9176753969920282,0.6188631722103405,0.49401907180738835,0.865201661470519,0.7925812312469523,0.5808073353516022,0.762225352204276,0.23373766224341042,0.850268920855817
289,0.1768817595003448,0.8101271496846093,0.3450956585290712,0.8646976087364298,0.9882533347020106,0.5712178650182874,0.877741480064097,0.9263745856765853,0.789489725066023,0.35615480029686597
290,0.35982737010921606,0.9477990540793596,0.3205074644870014,0.6584710235416951,0.7677313628429061,0.6325780889452647,0.4821045335626589,0.588400582206825,0.25254760652067976,0.3209744148304685
291,0.3940607363264016,0.27178228131059856,0.7838878486628872,0.20949762792112148,0.8557639784621277,0.8184570750558209,0.07207450644054969,0.02996886209983818,0.16299535091387674,0.3736262122435339
292,0.10563545967957788,0.3169187096652962,0.14388437484516814,0.6850305014613244,0.40746395915597056,0.6937052002424072,0.6123943750147456,0.8096442247186394,0.5568357116082502,0.8521859195811521
293,0.314633474493072,0.6844619194274719,0.6528977671170807,0.9240573459824742,0.7546613847604758,0.43428530825780565,0.910834704304887,0.9525238817757574,0.8085382467041297,0.14344890391648224
294,0.3468203784198276,0.00912726630626759,0.06179657942963379,0.3842833013334619,0.7662816165895924,0.25969816786657807,0.5963548568694091,0.6978534023821538,0.20096662654457886,0.5832312374106571
295,0.1737717832627439,0.701381161620743,0.24751195444046292,0.7727339562445276,0.4846290926281517,0.4879838119946257,0.014423922094881858,0.9289881542814944,0.3236189074397944,0.5875020114911117
296,0.7237390558704333,0.2384294334577608,0.34644218499532353,0.6117649811732947,0.008960005301721696,0.7935581106987548,0.5742789441876756,0.5547699756466443,0.030513682112780383,0.71971067922152
297,0.057385336386091446,0.5803122476715056,0.9346372272276712,0.07652629186235094,0.4822699509147178,0.3555979609759846,0.6121945504645967,0.07421853576931481,0.6477238367481775,0.3986492916393477
298,0.5012190122008326,0.5479244187725738,0.2780923426402231,0.507719767985081,0.82975775847182,0.6936440271323476,0.9605596557536479,0.3251893048285349,0.7542268951612704,0.5630971983640854
299,0.5178067887791329,0.37217622390536254,0.02365406957756888,0.2842209777108421,0.6350718415944026,0.23934086765009566,0.4757553640545993,0.6133951863742088,0.6099301777689746,0.7655991578592266
300,0.3278097470727981,0.4454715786704392,0.04981982184376588,0.2653803012261563,0.5458068973037525,0.9212206202993822,0.6922265309776789,0.767391365898718,0.27707462398085814,0.25597476330173397
301,0.9204503796808317,0.5608426954570536,0.8234335052694775,0.11948711725027994,0.7342559626675419,0.8124874211055365,0.9895046675090662,0.08952502486443148,0.414552979386797,0.29027531210236646
302,0.3892078223165778,0.11076800620270233,0.606221159610728,0.9585247613929881,0.05461471312897359,0.16701906051736526,0.41590943383083634,0.8980070794783608,0.4903566709496926,0.4262219344428384
303,0.6753890949045426,0.9603941883728816,0.8423066736533676,0.4247573436122347,0.6286453405538134,0.5731104224792465,0.011542593660974543,0.3005245517079034,0.4275518136515307,0.3989860849960689
304,0.6082302516216718,0.8236425807879807,0.33998136517311617,0.8552236909390358,0.4054835185551653,0.4266091450567675,0.39699490375109214,0.6109817072773176,0.6135752965264903,0.2199840270977511
305,0.9973739715573703,0.9864736053148183,0.009093379828002512,0.5320024700251903,0.03511271422888873,0.8362146024538933,0.7343081481335988,0.7797278949541454,0.29989284623440426,0.883632343605025
306,0.33440260328886207,0.3474242231241442,0.6158476225846359,0.5732161605673642,0.4407303257571048,0.9371425420930793,0.8197285534697756,0.7898595630153036,0.3045667738275719,0.04242307247388888
307,0.7663581464989293,0.7058129836485098,0.14838540551854673,0.10897990106042654,0.0935993596293121,0.19222069356897065,0.6217120636896547,0.33633280898772566,0.17011022957563737,0.5025492032830874
308,0.3158176583420459,0.24309610377279778,0.6057866565711033,0.026009078919304818,0.8470815455907335,0.01538195175983681,0.8937501598674528,0.9155460633467538,0.12556591817233453,0.9001829159287503
309,0.011140833115867,0.8301111244668373,0.9092543834338891,0.12262656123527438,0.4202547785336591,0.9182170115778181,0.032130655965275534,0.6251442300779096,0.3680517659054031,0.08689541427098124
310,0.18507683376478623,0.8308604662720922,0.3352735221644766,0.3480369101623493,0.5957633129262265,0.11886967151212524,0.7698800369683908,0.8220075574983668,0.2712035058902036,0.9217263469828049
311,0.13982536666567025,0.41404897368565075,0.6797854443607881,0.37204890698229176,0.44645026164263646,0.3768308867653001,0.96472948043283,0.6880993818557121,0.29013318159810497,0.8318221692444492
312,0.6065704723661431,0.7601671371437938,0.4447187507476916,0.326588834686222,0.23759215551483426,0.2457226869806982,0.1312041807210742,0.6660682040017953,0.38342395145696917,0.02005822784631839
313,0.3598835032624176,0.7598928182187127,0.8428130644205,0.8630509884259396,0.6697129040145745,0.5242053459234279,0.27299151059555005,0.10998638432610486,0.20725383865286173,0.5936829073227308
314,0.822007759484319,0.433804541475024,0.5675367716949888,0.5257319551895091,0.26368097534719004,0.8476694849564892,0.8479392902698651,0.44657378854559415,0.8331996049720836,0.67906011785539
315,0.6734941103281373,0.22557727563744567,0.37340421433671933,0.1929090298927033,0.6015674043274257,0.4481707867646326,0.6326007029190357,0.7391697193866941,0.3784355630567071,0.4999573945982244
316,0.2760878030847329,0.47662104872002053,0.6912898882411211,0.04708427899467049,0.2703935278499634,0.4162047572162021,0.5649946072870726,0.7138851972346759,0.2538427707340428,0.30794523618036973
317,0.16697850227325217,0.10549708710240713,0.38141602019133714,0.4074405351949141,0.9823524254986338,0.6217600040230467,0.2870163573656326,0.028895548618329325,0.5132770678563064,0.6629822312398529
318,0.8308035919927926,0.16756044760302113,0.2213221949698595,0.2745329752222312,0.13211622585656024,0.04788687510759515,0.7918677035773846,0.15394475480770853,0.030481698997208984,0.23370702955963307
319,0.1086011700315419,0.36167589773154607,0.5312367651717405,0.8014399519053408,0.8142582919498244,0.44374773311935645,0.6952886467690595,0.038740364285765105,0.5427752777260325,0.22817605082870784
320,0.5365012687012761,0.8319308560197507,0.419937990698808,0.44004393742589787,0.9096404328282558,0.8834806748433531,0.664084383719626,0.5267623451841165,0.2437295706260364,0.8823298562293647
321,0.05030030598687163,0.42503929648811,0.7135871312460994,0.20770741363465817,0.4430486625697527,0.06674940683045116,0.37645451688237974,0.6064316286414052,0.318007504479212,0.4696186498356545
322,0.6059371990854919,0.9613223333016785,0.8524575408982893,0.69710682234533,0.2545017081193598,0.6397543653853993,0.9502508152770706,0.5050059414025397,0.5127086594612181,0.5333711770427185
323,0.03591242954443441,0.10193928794981932,0.990148816246922,0.26133707803305595,0.49551238796688457,0.9794907193260362,0.5744335724036199,0.04976284487868021,0.8822247392268353,0.780037737024492
324,0.7474151781969678,0.6162642492842746,0.6971932737640412,0.9916643671792615,0.16596046159908917,0.751221043570653,0.43866780057728527,0.2608875923330882,0.6466051925127385,0.14846866586034724
325,0.09807515927636146,0.3709543418925515,0.612739340204787,0.20400920486004015,0.01862279717596471,0.02759469778699475,0.758146407569417,0.14649681963747152,0.5193365423782562,0.0059972621048713926
326,0.38309811829919993,0.242071907678445,0.23595575086975085,0.15505015622994034,0.8765669017879895,0.811520415599227,0.03896139916807717,0.770252658205376,0.4769729535231799,0.5781255323092531
327,0.35004546204552034,0.8949181883645441,0.05093605609094398,0.4043942810602362,0.4366524445625245,0.9551516810026576,0.1431585269937713,0.9191174972297894,0.26322476740084066,0.4601351943683998
328,0.24968102234892942,0.9697947883445541,0.0421440938715566,0.7436916396552995,0.9278619250616885,0.6368463880900168,0.24129087851414754,0.5801266547069294,0.9354047197998019,0.7476455814667036
329,0.07910228182113999,0.45665875611310247,0.019945251201425318,0.6621388318609707,0.9520423439949056,0.6805946532700974,0.8268134566702404,0.845717489816513,0.9947042659923447,0.9891014833807623
330,0.8209439906483796,0.8030981234952245,0.08848094749817081,0.0008172713321920044,0.42450796973976734,0.11321280407873269,0.18538384803427876,0.855056055752955,0.3964709531114756,0.28759298866464955
331,0.43392295907505585,0.5139432932414805,0.9657549585372757,0.008781487970111135,0.32070506523161424,0.29563166925040196,0.17975330236272447,0.2905595143939824,0.8579592257337197,0.6626451063681403
332,0.0968119917238589,0.8549719550363155,0.7060827885827567,0.18816752855201657,0.23371575775022646,0.7265900337539876,0.8336581840140462,0.20355988100258682,0.11885391785272703,0.03230238836381305
333,0.4069913470380042,0.5809112542187809,0.5500928997755623,0.5536491590510525,0.1272412240203492,0.0701363332604702,0.19748815830490352,0.20058465768401423,0.15610193196181243,0.5007369954824478
334,0.4741384671186356,0.11426781918593898,0.2082404994459356,0.8876981823635864,0.4678657381448328,0.2611385269290154,0.12874950975197053,0.5223105228704708,0.7447662648774641,0.33380804562024413
335,0.5551208879856487,0.014406306146743875,0.4192928187530933,0.823577955746322,0.18099064339476978,0.25496096114328415,0.10959495377521311,0.7246835996538612,0.6199580477532524,0.12724271696245315
336,0.1937778952467819,0.12415248297082204,0.8337469441403658,0.5731765735434861,0.5005325232048538,0.9191944007202824,0.6868907675390319,0.04832965563090086,0.1318185909808116,0.2908393693671715
337,0.6405126887459738,0.3661859262462962,0.48760098373314487,0.17054631243523144,0.2895598517064586,0.8924468803681072,0.8823574266826563,0.7647361882233378,0.08780962642334622,0.4515295529558888
338,0.17875988540425336,0.4865400563304202,0.3634366110036866,0.6547018665712345,0.08308842615964418,0.6584168956218865,0.8062295752638668,0.17664208738142706,0.8691619619495133,0.2661759723800756
339,0.7151993442814804,0.874098365918091,0.5525268063925582,0.41675802527108374,0.8824096373923838,0.13971837856423186,0.15026254780756865,0.5615281175206336,0.6652042274441593,0.14529540591075552
340,0.1282329107721225,0.5654572910770633,0.8627702871254321,0.44148853253410514,0.6531787739214499,0.07045703083208266,0.8936290462125253,0.0070478979653435525,0.12009015984522364,0.9550055490796638
341,0.6766024238694018,0.7775446124198969,0.36445965885154075,0.15454493517793066,0.5445064604829706,0.04506582368674317,0.014699126620230762,0.08127066080876344,0.1323319445501866,0.16302431709668008
342,0.189088715055027,0.25422668857313924,0.11893845171896689,0.48111331291618087,0.8087814286902741,0.9969709103773132,0.02630769566609259,0.6613496753928532,0.8617534949769761,0.1818743991762184
343,0.6684441401886576,0.3977101157673135,0.6528372946656817,0.7605573697731244,0.0023651091809711033,0.42449529342274517,0.38273790157486254,0.019198952035326178,0.6413055783089325,0.22576543134419658
344,0.38538638507316136,0.3005780025536432,0.9023926529588682,0.16762232419538037,0.4019388537371167,0.3495076973281078,0.13495187899620864,0.038728927085525666,0.3293812987663265,0.5986144955954408
345,0.15953200262866063,0.7779973295696018,0.11843393801119584,0.41585473892697167,0.18478476737957994,0.8982730328777254,0.8175612157838847,0.6199425437771041,0.35005783171826665,0.11446317695845198
346,0.6345260122009226,0.14627983548503531,0.20737734209582293,0.34660670816731054,0.023264914177161033,0.6456706959849263,0.7123422739871823,0.6902979651021713,0.6582197133120972,0.6690489060262861
347,0.15517644029300748,0.7587142295318616,0.44988014679573374,0.7768678953450587,0.9903083859210859,0.9894318993579526,0.02876497478745299,0.7384757339632104,0.7131249210441792,0.694289615906411
348,0.2726482946717149,0.7749677417676382,0.4678319627986317,0.8359812527366258,0.09758973287374761,0.585135080086029,0.22168026189376577,0.7671184354099092,0.4903335747583175,0.07637016797891838
349,0.4076720393723643,0.4353418890058677,0.12431437216453889,0.41839216481270536,0.36964912000804506,0.035106985281119774,0.030017299336141723,0.38524022180034534,0.1288082395184521,0.7484000368009762
350,0.7829652100521353,0.7228046459452313,0.041439968667862925,0.6036233913393723,0.5466878213421222,0.5604583559918922,0.32906949938804153,0.4294314649887164,0.4694390274047826,0.3778917639469025
351,0.9088183882134292,0.9774683045287148,0.708027054540774,0.5014703273691995,0.5762427141813168,0.33895218746879563,0.7060091752289748,0.3439904408457508,0.38341232456306573,0.9774647554340153
352,0.6413048757268536,0.13616287287310358,0.3950764158084651,0.733856168166637,0.5288369068616388,0.49527335672899786,0.8663669108963037,0.20803976312750727,0.8774209853267114,0.0432117172083224
353,0.9366289598476477,0.8772820522912852,0.1916054704813761,0.8925764189814831,0.38562300690037565,0.444712400776058,0.22316393206310936,0.15429847773019878,0.09166911668320443,0.16279026616109793
354,0.2950330808752044,0.5850374662577459,0.48454906848284673,0.15184993792688306,0.9466064054886593,0.6103059934563434,0.6097842200945708,0.698394645811371,0.07664421118536013,0.6397205889972112
355,0.10048689959543522,0.5619670682277971,0.24340218812619607,0.40450428690166196,0.2480238631026649,0.4010950270220762,0.5816820961543746,0.5683702340899076,0.0767695387273758,0.8707349909037001
356,0.8788461652480555,0.23844515011330347,0.19294626720026298,0.9910272914682429,0.7921356322944618,0.7678813420238843,0.5182081811671901,0.596791129939993,0.2698037797001779,0.577674119208057
357,0.29759592195984774,0.8982515871372988,0.4558755621216316,0.7784924220495885,0.20326119210155125,0.20661224180380344,0.5061630397881344,0.37939448493813965,0.7769200143969612,0.37254082078554074
358,0.2932950429909691,0.013748815433162642,0.11909048704483627,0.555038015581969,0.2841150140903602,0.9566423093046782,0.5034051443234535,0.5322845594628095,0.6602236070956375,0.8152202797531984
359,0.9593197634171787,0.5966198738321207,0.6714699726280937,0.1738212595680162,0.32826027757584275,0.7367244199329879,0.7071738443249517,0.43800912734954733,0.7283042670704118,0.2834911288637738
360,0.07313604752048586,0.6441954190274807,0.1189980597399134,0.3592781445681049,0.663984407832496,0.9456229734906152,0.008626052427204822,0.688245679438049,0.33024401334149356,0.12427811952490087
361,0.6545713018750862,0.00409829355963609,0.36672813994806897,0.4811948294031798,0.9240946616863508,0.7999149664102044,0.16150280322196664,0.06695859529470916,0.15352667340661086,0.22475845173833098
362,0.24314742150201474,0.4066733954016658,0.007404529914410873,0.9361569814071347,0.9629182688376374,0.17939069863693435,0.5282335323196223,0.735075986976024,0.5324454940928167,0.4756296937210033
363,0.36555129076641013,0.6197951043872786,0.5221279572852857,0.8769481631163382,0.024564842523321917,0.08606422951262782,0.7389769783368899,0.4858966176025564,0.22839834738250353,0.6286445504207127
364,0.17013730834371144,0.6868141656549905,0.3687009597788794,0.35662247880102993,0.6181082749415793,0.2741253586621284,0.06728055062671223,0.8085079977504624,0.5107498700521526,0.9869223299780865
365,0.9678250035560693,0.4246007470580184,0.7842485650493519,0.6955053609160522,0.5476782775005853,0.9212865328225784,0.8766790196209544,0.2649034761509732,0.17146828203515518,0.758793557432904
366,0.09313702911790633,0.4434112911600122,0.8748113998251428,0.4633022400170155,0.8022121972104219,0.13196794734106276,0.026637915380464894,0.7393833581361113,0.2737610695568502,0.9297588535041045
367,0.6887386625129512,0.09406892150889101,0.44020003070676317,0.5931729576952077,0.833705418039499,0.23052510668815107,0.15255999386663555,0.5541447205881821,0.46912986223465014,0.287311573757149
368,0.7672504277635893,0.5621165329221055,0.8330803069683342,0.41501621891933593,0.7864209299867243,0.07341318035323086,0.21274176847312687,0.6633320934608398,0.028383280901112196,0.35207107489208433
369,0.7559514435594706,0.4181692712827091,0.8704860130767639,0.5465510753022295,0.9498032707823524,0.38346487241601634,0.2872117711523392,0.29694264532046066,0.7143679924097389,0.35540669251491264
370,0.10105514867413601,0.2953219705986797,0.49658260571708834,0.09966880142146028,0.9799310871156998,0.16304150287442187,0.8086299123929522,0.46393753565426843,0.44298902270159857,0.1163061439426234
371,0.46562774271819596,0.26455658143760985,0.6937161343462814,0.5671766803177998,0.7977295720970252,0.49830573901670905,0.3813551496265153,0.9481192733250403,0.4607775308632316,0.34405728692897275
372,0.3686561469468268,0.8585018937212522,0.9528318791426681,0.0992201141125304,0.07562347307387829,0.021432270106128137,0.8824085024690842,0.9065247701759298,0.5563084583041273,0.7459311125900102
373,0.6686758256428192,0.18335214871040462,0.8449009922704189,0.6339485142824469,0.007869078072101354,0.352007248719473,0.0638999010699246,0.14762263912481932,0.3235933303092621,0.9671783263888702
374,0.954927210019403,0.7036267386101311,0.2168083379977388,0.6837123604551052,0.07256809367910078,0.9686851381971003,0.50098318531099,0.4908265648385428,0.06985022712862843,0.8496687544720288
375,0.8264449892882558,0.5538038349917465,0.8090845661787294,0.4448059363854714,0.7525429720808713,0.5319712052881854,0.1912513915515276,0.6378536407396166,0.8764627583122566,0.7323236315733648
376,0.23595086877119775,0.05901795518832387,0.3604357924315722,0.6871871868948631,0.6827983287178129,0.4186388668020682,0.5464999128824201,0.1463110736699481,0.09035120452530943,0.557208477413838
377,0.6275400724259625,0.7114251918501192,0.0877002432913827,0.193839761231535,0.47429809999354433,0.13209823035757706,0.5271370518932158,0.7159298079878538,0.8415963045857952,0.12696515450843904
378,0.5028685944314893,0.5823867864816513,0.8339669591888192,0.33322560932610257,0.34308131757804616,0.5312389435829962,0.9485138268378145,0.9805515261892451,0.30699138595965303,0.8379600274948599
379,0.5700755019368937,0.40465034450548876,0.9269913643669986,0.5606958178099802,0.785262643874278,0.12718245033513076,0.35020255463827554,0.8897830047222149,0.4462098708661698,0.048387559618952136
380,0.3146149384693141,0.18300617554051513,0.83914139980251,0.20638110477287386,0.2633549757781992,0.9079331535680578,0.623936738082297,0.15220235985890063,0.3637439791718453,0.10866623921731566
381,0.9693571984008675,0.361277933190179,0.25955144516007567,0.5149632130737987,0.2702799429673126,0.07365827272582859,0.9909519131515917,0.9811994029869958,0.3062192768875581,0.7506025899319404
382,0.21399562217404156,0.24829179110357014,0.18362305909344245,0.4842986657729016,0.34248750260889815,0.026641943160026438,0.19281305632579182,0.9248044048130311,0.7466702626933663,0.6975498050597256
383,0.31414537848025414,0.4297685641009148,0.623929568045852,0.47123785325911016,0.3830064631668627,0.9588630637230325,0.3988018672960313,0.41209679383856135,0.07341895535568721,0.7411462143573244
384,0.8220659596940934,0.6579899474828802,0.5254684645948794,0.4939017670807353,0.3376714767644272,0.6692125517699253,0.13150604467479055,0.30746708491263475,0.8182791254765284,0.09544186348147465
385,0.8545833085733667,0.002679393098195204,0.5657728422100274,0.10758716408280666,0.9181270482226878,0.7450345237929937,0.39643300986385255,0.5813303093603664,0.7475295234246357,0.3219529520090315
386,0.5107071199076106,0.08245363001694006,0.8975985189963569,0.46105644632710807,0.9648298454403748,0.6892767928691297,0.20406516461672553,0.7953069958639091,0.08603477512386126,0.26959632562888214
387,0.6225973191185105,0.9394186005249042,0.3698316476426162,0.9308467673608614,0.9989285035048504,0.556481350021959,0.714039307619332,0.9655708186606987,0.5525557558719327,0.6503246229269579
388,0.5256707641209738,0.8395761531545758,0.4144797289777128,0.89243597939979,0.08420073921861393,0.3760294702423873,0.027740149907413136,0.3385504245449851,0.3041699369906973,0.2681330322603699
389,0.8861061695875437,0.04704726677422466,0.634343630666571,0.4224100952327573,0.18809258080644686,0.49414280035695834,0.5046065245691519,0.709609651177555,0.2069862249670773,0.5070695057661628
390,0.7555336811311023,0.46909992650141263,0.30208063020319553,0.200682016084904,0.03281521309652047,0.6790005881630494,0.17267964251683132,0.8644797901321021,0.7676548211869504,0.8511734789566563
391,0.292729420013508,0.3778986539291447,0.30187785024646296,0.5822906683812652,0.37820676248363894,0.9242445432168758,0.7967657065979143,0.5962083592104163,0.7225658140466946,0.041874521538516674
392,0.5312985522159172,0.8142388192650366,0.7068980032444985,0.15557810343933554,0.004661857815660531,0.3035818873925594,0.043435562903638925,0.08483414856907068,0.6914968901079986,0.31270361892605913
393,0.443741032134622,0.8172426438113042,0.6457422065080832,0.793451748169153,0.8976798251372624,0.36927532383422335,0.9190593465958932,0.4868786127349507,0.11496836132704624,0.8740111112908131
394,0.6292556925396227,0.29772076043312146,0.7518892070314158,0.5919677406652691,0.8880981380624037,0.5590178116103753,0.791133779341489,0.4440280857377331,0.05590989345583608,0.13198254713121282
395,0.19747291577018855,0.01165507850685188,0.7465823813926689,0.692373813260958,0.36271747564319534,0.11094475428395145,0.5346547022352921,0.9314448624042833,0.420409300009594,0.034534228637556175
396,0.7810534285465957,0.1889641157363069,0.4410961217800907,0.4221226242948283,0.07766953116848341,0.8757279155697995,0.16585642164205283,0.8937039081988577,0.9115388132023765,0.6899384995168639
397,0.4526274707397284,0.9445415384380668,0.006328620749322056,0.034444698998014944,0.12965037688732195,0.22467908306951945,0.6714351823508935,0.10783135045739367,0.9972703859105955,0.24175784555615443
398,0.9329426468923853,0.4750198104738641,0.04670366632057166,0.32331998202254664,0.9445602630109018,0.1110823846467307,0.8547537536416423,0.7989933404674223,0.38519799826183265,0.3849841714308816
399,0.235862856963315,0.5713182533872418,0.19822543196991305,0.5142191948353207,0.9155359874787543,0.7156900500844309,0.7111714483254192,0.3179511878310739,0.16530707533196942,0.3631405520137919
